dataset_id,method,theta,threshold,precision,recall,num_detected,num_true
5,v1,0.26738416158399464,4.0,0.582046332046332,0.6261682242990654,1036,963
5,v1,0.26738416158399464,5.0,0.642691415313225,0.5752855659397715,862,963
5,v1,0.26738416158399464,6.0,0.7171428571428572,0.5212876427829699,700,963
5,v1,0.26738416158399464,7.0,0.7753378378378378,0.4766355140186916,592,963
5,v1,0.26738416158399464,8.0,0.8125,0.43198338525441327,512,963
5,v1,0.26738416158399464,9.0,0.856492027334852,0.3904465212876428,439,963
5,v1,0.26738416158399464,10.0,0.8911392405063291,0.3655244029075805,395,963
5,v1,0.26738416158399464,11.0,0.9259259259259259,0.3374870197300104,351,963
5,v1,0.26738416158399464,12.0,0.9428571428571428,0.308411214953271,315,963
5,v1,0.26738416158399464,13.0,0.9609929078014184,0.2814122533748702,282,963
5,v1,0.26738416158399464,14.0,0.9761904761904762,0.2554517133956386,252,963
5,v1,0.26738416158399464,15.0,0.9911111111111112,0.23156801661474558,225,963
5,v1,0.26738416158399464,16.0,0.9899497487437185,0.20456905503634476,199,963
5,v1,0.26738416158399464,17.0,0.9942857142857143,0.1806853582554517,175,963
5,v1,0.26738416158399464,18.0,1.0,0.14953271028037382,144,963
5,v1,0.26738416158399464,19.0,1.0,0.13707165109034267,132,963
5,v1,0.26738416158399464,20.0,1.0,0.11630321910695743,112,963
5,v1,0.26738416158399464,21.0,1.0,0.102803738317757,99,963
5,v1,0.26738416158399464,22.0,1.0,0.09345794392523364,90,963
5,v1,0.26738416158399464,23.0,1.0,0.08203530633437175,79,963
5,v1,0.26738416158399464,24.0,1.0,0.07476635514018691,72,963
5,v1,0.26738416158399464,25.0,1.0,0.06853582554517133,66,963
5,v1,0.26738416158399464,26.0,1.0,0.06230529595015576,60,963
5,v1,0.26738416158399464,27.0,1.0,0.055036344755970926,53,963
5,v1,0.26738416158399464,28.0,1.0,0.04880581516095535,47,963
5,v1,0.26738416158399464,29.0,1.0,0.04257528556593977,41,963
5,v1,0.26738416158399464,30.0,1.0,0.03946002076843198,38,963
5,v1,0.26738416158399464,31.0,1.0,0.033229491173416406,32,963
5,v1,0.26738416158399464,32.0,1.0,0.028037383177570093,27,963
5,v1,0.26738416158399464,33.0,1.0,0.023883696780893044,23,963
5,v1,0.26738416158399464,34.0,1.0,0.021806853582554516,21,963
5,v1,0.26738416158399464,35.0,1.0,0.018691588785046728,18,963
5,v1,0.26738416158399464,36.0,1.0,0.016614745586708203,16,963
5,v1,0.26738416158399464,37.0,1.0,0.01557632398753894,15,963
5,v1,0.26738416158399464,38.0,1.0,0.013499480789200415,13,963
5,v1,0.26738416158399464,39.0,1.0,0.012461059190031152,12,963
5,v1,0.26738416158399464,40.0,1.0,0.01142263759086189,11,963
5,v2,0.26738416158399464,0.0,0.2960969044414536,0.9138110072689511,2972,963
5,v2,0.26738416158399464,1.0,0.3237627502833396,0.8899273104880582,2647,963
5,v2,0.26738416158399464,2.0,0.3632013919095259,0.8670820353063343,2299,963
5,v2,0.26738416158399464,3.0,0.3963920039005363,0.8442367601246106,2051,963
5,v2,0.26738416158399464,4.0,0.4321525885558583,0.8234683281412254,1835,963
5,v2,0.26738416158399464,5.0,0.46322188449848023,0.7912772585669782,1645,963
5,v2,0.26738416158399464,6.0,0.4993169398907104,0.7590861889927311,1464,963
5,v2,0.26738416158399464,7.0,0.5308734939759037,0.7320872274143302,1328,963
5,v2,0.26738416158399464,8.0,0.5669755686604886,0.6988577362409139,1187,963
5,v2,0.26738416158399464,9.0,0.5916134913400183,0.6739356178608515,1097,963
5,v2,0.26738416158399464,10.0,0.6252485089463221,0.6531671858774662,1006,963
5,v2,0.26738416158399464,11.0,0.6590909090909091,0.632398753894081,924,963
5,v2,0.26738416158399464,12.0,0.6885813148788927,0.6199376947040498,867,963
5,v2,0.26738416158399464,13.0,0.7148102815177478,0.6064382139148494,817,963
5,v2,0.26738416158399464,14.0,0.7456953642384105,0.5846313603322949,755,963
5,v2,0.26738416158399464,15.0,0.7621696801112656,0.569055036344756,719,963
5,v2,0.26738416158399464,16.0,0.7767988252569751,0.54932502596054,681,963
5,v2,0.26738416158399464,17.0,0.797191887675507,0.5306334371754933,641,963
5,v2,0.26738416158399464,18.0,0.8183306055646481,0.5192107995846313,611,963
5,v2,0.26738416158399464,19.0,0.838160136286201,0.5109034267912772,587,963
5,v2,0.26738416158399464,20.0,0.8551236749116607,0.5025960539979232,566,963
5,v2,0.26738416158399464,21.0,0.8777777777777778,0.49221183800623053,540,963
5,v2,0.26738416158399464,22.0,0.9,0.48598130841121495,520,963
5,v2,0.26738416158399464,23.0,0.9128712871287129,0.4787123572170301,505,963
5,v2,0.26738416158399464,24.0,0.920892494929006,0.4714434060228453,493,963
5,v2,0.26738416158399464,25.0,0.9262295081967213,0.46936656282450673,488,963
5,v2,0.26738416158399464,26.0,0.9336188436830836,0.45275181723779856,467,963
5,v2,0.26738416158399464,27.0,0.9387308533916849,0.4454828660436137,457,963
5,v2,0.26738416158399464,28.0,0.9483146067415731,0.43821391484942884,445,963
5,v2,0.26738416158399464,29.0,0.9603729603729604,0.42782969885773625,429,963
5,v2,0.26738416158399464,30.0,0.9645390070921985,0.4236760124610592,423,963
5,v2,0.26738416158399464,31.0,0.9708029197080292,0.4143302180685358,411,963
5,v2,0.26738416158399464,32.0,0.972972972972973,0.411214953271028,407,963
5,v2,0.26738416158399464,33.0,0.972636815920398,0.40602284527518173,402,963
5,v2,0.26738416158399464,34.0,0.9746192893401016,0.3987538940809969,394,963
5,v2,0.26738416158399464,35.0,0.9742268041237113,0.3925233644859813,388,963
5,v2,0.26738416158399464,36.0,0.9762532981530343,0.3842159916926272,379,963
5,v2,0.26738416158399464,37.0,0.9782016348773842,0.37279335410176534,367,963
5,v2,0.26738416158399464,38.0,0.9805013927576601,0.3655244029075805,359,963
5,v2,0.26738416158399464,39.0,0.9830508474576272,0.3613707165109034,354,963
5,v2,0.26738416158399464,40.0,0.9857549857549858,0.3592938733125649,351,963
6,ref,0.3001835813575589,0.0,0.29867482161060144,0.9204188481675393,2943,955
6,ref,0.3001835813575589,1.0,0.40664961636828645,0.8324607329842932,1955,955
6,ref,0.3001835813575589,2.0,0.5328358208955224,0.7476439790575916,1340,955
6,ref,0.3001835813575589,3.0,0.6390532544378699,0.6785340314136126,1014,955
6,ref,0.3001835813575589,4.0,0.7188612099644128,0.6345549738219896,843,955
6,ref,0.3001835813575589,5.0,0.8125894134477826,0.5947643979057592,699,955
6,ref,0.3001835813575589,6.0,0.8739635157545605,0.5518324607329843,603,955
6,ref,0.3001835813575589,7.0,0.9124087591240876,0.5235602094240838,548,955
6,ref,0.3001835813575589,8.0,0.9368836291913215,0.4973821989528796,507,955
6,ref,0.3001835813575589,9.0,0.9576271186440678,0.4732984293193717,472,955
6,ref,0.3001835813575589,10.0,0.9749430523917996,0.4481675392670157,439,955
6,ref,0.3001835813575589,11.0,0.9858156028368794,0.43664921465968587,423,955
6,ref,0.3001835813575589,12.0,0.9877750611246944,0.42303664921465967,409,955
6,ref,0.3001835813575589,13.0,0.9897435897435898,0.4041884816753927,390,955
6,ref,0.3001835813575589,14.0,0.9946236559139785,0.387434554973822,372,955
6,ref,0.3001835813575589,15.0,0.9972222222222222,0.37591623036649213,360,955
6,ref,0.3001835813575589,16.0,1.0,0.36544502617801045,349,955
6,ref,0.3001835813575589,17.0,1.0,0.35706806282722514,341,955
6,ref,0.3001835813575589,18.0,1.0,0.3413612565445026,326,955
6,ref,0.3001835813575589,19.0,1.0,0.33507853403141363,320,955
6,ref,0.3001835813575589,20.0,1.0,0.3172774869109948,303,955
6,ref,0.3001835813575589,21.0,1.0,0.3036649214659686,290,955
6,ref,0.3001835813575589,22.0,1.0,0.2837696335078534,271,955
6,ref,0.3001835813575589,23.0,1.0,0.27225130890052357,260,955
6,ref,0.3001835813575589,24.0,1.0,0.24921465968586387,238,955
6,ref,0.3001835813575589,25.0,1.0,0.2387434554973822,228,955
6,ref,0.3001835813575589,26.0,1.0,0.22303664921465968,213,955
6,ref,0.3001835813575589,27.0,1.0,0.21256544502617802,203,955
6,ref,0.3001835813575589,28.0,1.0,0.20418848167539266,195,955
6,ref,0.3001835813575589,29.0,1.0,0.1905759162303665,182,955
6,ref,0.3001835813575589,30.0,1.0,0.17801047120418848,170,955
6,ref,0.3001835813575589,31.0,1.0,0.16963350785340314,162,955
6,ref,0.3001835813575589,32.0,1.0,0.16020942408376965,153,955
6,ref,0.3001835813575589,33.0,1.0,0.1518324607329843,145,955
6,ref,0.3001835813575589,34.0,1.0,0.1486910994764398,142,955
6,ref,0.3001835813575589,35.0,1.0,0.1382198952879581,132,955
6,ref,0.3001835813575589,36.0,1.0,0.13089005235602094,125,955
6,ref,0.3001835813575589,37.0,1.0,0.1256544502617801,120,955
6,ref,0.3001835813575589,38.0,1.0,0.12146596858638743,116,955
6,ref,0.3001835813575589,39.0,1.0,0.11832460732984293,113,955
6,ref,0.3001835813575589,40.0,1.0,0.1130890052356021,108,955
6,v0,0.3001835813575589,0.0,0.2884238064094179,0.9235602094240838,3058,955
6,v0,0.3001835813575589,1.0,0.40377743746809597,0.8282722513089005,1959,955
6,v0,0.3001835813575589,2.0,0.5370942812982998,0.7277486910994765,1294,955
6,v0,0.3001835813575589,3.0,0.6546018614270941,0.6628272251308901,967,955
6,v0,0.3001835813575589,4.0,0.7634408602150538,0.5947643979057592,744,955
6,v0,0.3001835813575589,5.0,0.8520900321543409,0.5549738219895288,622,955
6,v0,0.3001835813575589,6.0,0.914179104477612,0.5130890052356021,536,955
6,v0,0.3001835813575589,7.0,0.9364406779661016,0.46282722513089003,472,955
6,v0,0.3001835813575589,8.0,0.9571428571428572,0.42094240837696334,420,955
6,v0,0.3001835813575589,9.0,0.9698630136986301,0.3706806282722513,365,955
6,v0,0.3001835813575589,10.0,0.9761194029850746,0.3424083769633508,335,955
6,v0,0.3001835813575589,11.0,0.9755244755244755,0.29214659685863875,286,955
6,v0,0.3001835813575589,12.0,0.9815668202764977,0.22303664921465968,217,955
6,v0,0.3001835813575589,13.0,0.9807692307692307,0.16020942408376965,156,955
6,v0,0.3001835813575589,14.0,0.989247311827957,0.09633507853403141,93,955
6,v0,0.3001835813575589,15.0,0.9827586206896551,0.05968586387434555,58,955
6,v0,0.3001835813575589,16.0,0.975609756097561,0.041884816753926704,41,955
6,v0,0.3001835813575589,17.0,1.0,0.03664921465968586,35,955
6,v0,0.3001835813575589,18.0,1.0,0.032460732984293195,31,955
6,v0,0.3001835813575589,19.0,1.0,0.030366492146596858,29,955
6,v0,0.3001835813575589,20.0,1.0,0.028272251308900525,27,955
6,v0,0.3001835813575589,21.0,1.0,0.024083769633507852,23,955
6,v0,0.3001835813575589,22.0,1.0,0.02198952879581152,21,955
6,v0,0.3001835813575589,23.0,1.0,0.018848167539267015,18,955
6,v0,0.3001835813575589,24.0,1.0,0.016753926701570682,16,955
6,v0,0.3001835813575589,25.0,1.0,0.013612565445026177,13,955
6,v0,0.3001835813575589,26.0,1.0,0.010471204188481676,10,955
6,v0,0.3001835813575589,27.0,1.0,0.009424083769633508,9,955
6,v0,0.3001835813575589,28.0,1.0,0.008376963350785341,8,955
6,v0,0.3001835813575589,29.0,1.0,0.007329842931937173,7,955
6,v0,0.3001835813575589,30.0,1.0,0.007329842931937173,7,955
6,v0,0.3001835813575589,31.0,1.0,0.004188481675392671,4,955
6,v0,0.3001835813575589,32.0,1.0,0.004188481675392671,4,955
6,v0,0.3001835813575589,33.0,1.0,0.004188481675392671,4,955
6,v0,0.3001835813575589,34.0,1.0,0.0010471204188481676,1,955
6,v0,0.3001835813575589,35.0,0.0,0.0,0,955
6,v0,0.3001835813575589,36.0,0.0,0.0,0,955
6,v0,0.3001835813575589,37.0,0.0,0.0,0,955
6,v0,0.3001835813575589,38.0,0.0,0.0,0,955
6,v0,0.3001835813575589,39.0,0.0,0.0,0,955
6,v0,0.3001835813575589,40.0,0.0,0.0,0,955
6,v1,0.3001835813575589,0.0,0.2897727272727273,0.9078534031413612,2992,955
6,v1,0.3001835813575589,1.0,0.3664625529910504,0.8146596858638744,2123,955
6,v1,0.3001835813575589,2.0,0.45153061224489793,0.7413612565445026,1568,955
6,v1,0.3001835813575589,3.0,0.5351530190239868,0.6774869109947644,1209,955
6,v1,0.3001835813575589,4.0,0.608875128998968,0.6178010471204188,969,955
6,v1,0.3001835813575589,5.0,0.6794554455445545,0.574869109947644,808,955
6,v1,0.3001835813575589,6.0,0.7349042709867453,0.5225130890052356,679,955
6,v1,0.3001835813575589,7.0,0.7931623931623931,0.48586387434554973,585,955
6,v1,0.3001835813575589,8.0,0.8217054263565892,0.44397905759162304,516,955
6,v1,0.3001835813575589,9.0,0.8603104212860311,0.406282722513089,451,955
6,v1,0.3001835813575589,10.0,0.8959390862944162,0.36963350785340315,394,955
6,v1,0.3001835813575589,11.0,0.9265536723163842,0.34345549738219894,354,955
6,v1,0.3001835813575589,12.0,0.9440993788819876,0.3183246073298429,322,955
6,v1,0.3001835813575589,13.0,0.9638989169675091,0.27958115183246074,277,955
6,v1,0.3001835813575589,14.0,0.9645669291338582,0.25654450261780104,254,955
6,v1,0.3001835813575589,15.0,0.9780701754385965,0.23350785340314137,228,955
6,v1,0.3001835813575589,16.0,0.975,0.20418848167539266,200,955
6,v1,0.3001835813575589,17.0,0.9761904761904762,0.17172774869109947,168,955
6,v1,0.3001835813575589,18.0,0.9795918367346939,0.15078534031413612,147,955
6,v1,0.3001835813575589,19.0,0.9836065573770492,0.1256544502617801,122,955
6,v1,0.3001835813575589,20.0,0.9813084112149533,0.1099476439790576,107,955
6,v1,0.3001835813575589,21.0,0.978021978021978,0.09319371727748692,91,955
6,v1,0.3001835813575589,22.0,0.9875,0.08272251308900523,80,955
6,v1,0.3001835813575589,23.0,0.9861111111111112,0.0743455497382199,72,955
6,v1,0.3001835813575589,24.0,0.9850746268656716,0.06910994764397906,67,955
6,v1,0.3001835813575589,25.0,0.9827586206896551,0.05968586387434555,58,955
6,v1,0.3001835813575589,26.0,0.9824561403508771,0.05863874345549738,57,955
6,v1,0.3001835813575589,27.0,0.9791666666666666,0.049214659685863874,48,955
6,v1,0.3001835813575589,28.0,0.9767441860465116,0.04397905759162304,43,955
6,v1,0.3001835813575589,29.0,1.0,0.0387434554973822,37,955
6,v1,0.3001835813575589,30.0,1.0,0.0356020942408377,34,955
6,v1,0.3001835813575589,31.0,1.0,0.031413612565445025,30,955
6,v1,0.3001835813575589,32.0,1.0,0.028272251308900525,27,955
6,v1,0.3001835813575589,33.0,1.0,0.027225130890052355,26,955
6,v1,0.3001835813575589,34.0,1.0,0.02617801047120419,25,955
6,v1,0.3001835813575589,35.0,1.0,0.024083769633507852,23,955
6,v1,0.3001835813575589,36.0,1.0,0.02198952879581152,21,955
6,v1,0.3001835813575589,37.0,1.0,0.020942408376963352,20,955
6,v1,0.3001835813575589,38.0,1.0,0.01780104712041885,17,955
6,v1,0.3001835813575589,39.0,1.0,0.016753926701570682,16,955
6,v1,0.3001835813575589,40.0,1.0,0.014659685863874346,14,955
6,v2,0.3001835813575589,0.0,0.2857610474631751,0.9141361256544502,3055,955
6,v2,0.3001835813575589,1.0,0.31295754026354317,0.8952879581151832,2732,955
6,v2,0.3001835813575589,2.0,0.3480825958702065,0.8649214659685864,2373,955
6,v2,0.3001835813575589,3.0,0.3822264691829909,0.837696335078534,2093,955
6,v2,0.3001835813575589,4.0,0.41942485078676073,0.8094240837696335,1843,955
6,v2,0.3001835813575589,5.0,0.45317220543806647,0.7853403141361257,1655,955
6,v2,0.3001835813575589,6.0,0.4872994652406417,0.7633507853403141,1496,955
6,v2,0.3001835813575589,7.0,0.5182972367438387,0.7267015706806282,1339,955
6,v2,0.3001835813575589,8.0,0.5473251028806584,0.6963350785340314,1215,955
6,v2,0.3001835813575589,9.0,0.5877034358047016,0.680628272251309,1106,955
6,v2,0.3001835813575589,10.0,0.6151603498542274,0.6628272251308901,1029,955
6,v2,0.3001835813575589,11.0,0.6471204188481675,0.6471204188481675,955,955
6,v2,0.3001835813575589,12.0,0.6730123180291153,0.6293193717277487,893,955
6,v2,0.3001835813575589,13.0,0.694047619047619,0.6104712041884817,840,955
6,v2,0.3001835813575589,14.0,0.7151819322459222,0.5968586387434555,797,955
6,v2,0.3001835813575589,15.0,0.7402945113788487,0.5790575916230366,747,955
6,v2,0.3001835813575589,16.0,0.7542372881355932,0.5591623036649215,708,955
6,v2,0.3001835813575589,17.0,0.7692307692307693,0.5445026178010471,676,955
6,v2,0.3001835813575589,18.0,0.7870370370370371,0.5340314136125655,648,955
6,v2,0.3001835813575589,19.0,0.8,0.5193717277486911,620,955
6,v2,0.3001835813575589,20.0,0.8183361629881154,0.5047120418848168,589,955
6,v2,0.3001835813575589,21.0,0.8356890459363958,0.4952879581151832,566,955
6,v2,0.3001835813575589,22.0,0.8545454545454545,0.49214659685863876,550,955
6,v2,0.3001835813575589,23.0,0.8738229755178908,0.48586387434554973,531,955
6,v2,0.3001835813575589,24.0,0.8921568627450981,0.47643979057591623,510,955
6,v2,0.3001835813575589,25.0,0.9065040650406504,0.46701570680628274,492,955
6,v2,0.3001835813575589,26.0,0.9145833333333333,0.45968586387434557,480,955
6,v2,0.3001835813575589,27.0,0.9145299145299145,0.4481675392670157,468,955
6,v2,0.3001835813575589,28.0,0.9186813186813186,0.437696335078534,455,955
6,v2,0.3001835813575589,29.0,0.9288990825688074,0.42408376963350786,436,955
6,v2,0.3001835813575589,30.0,0.9299065420560748,0.4167539267015707,428,955
6,v2,0.3001835813575589,31.0,0.9334916864608076,0.41151832460732984,421,955
6,v2,0.3001835813575589,32.0,0.9313725490196079,0.39790575916230364,408,955
6,v2,0.3001835813575589,33.0,0.935,0.39162303664921466,400,955
6,v2,0.3001835813575589,34.0,0.9416243654822335,0.38848167539267014,394,955
6,v2,0.3001835813575589,35.0,0.95,0.37801047120418846,380,955
6,v2,0.3001835813575589,36.0,0.9517426273458445,0.3717277486910995,373,955
6,v2,0.3001835813575589,37.0,0.9560439560439561,0.3643979057591623,364,955
6,v2,0.3001835813575589,38.0,0.9610027855153204,0.3612565445026178,359,955
6,v2,0.3001835813575589,39.0,0.9686609686609686,0.35602094240837695,351,955
6,v2,0.3001835813575589,40.0,0.9707602339181286,0.34764397905759165,342,955
7,ref,0.27364399970746706,0.0,0.3022687609075044,0.9135021097046413,2865,948
7,ref,0.27364399970746706,1.0,0.4157537819509651,0.8407172995780591,1917,948
7,ref,0.27364399970746706,2.0,0.5362962962962963,0.7637130801687764,1350,948
7,ref,0.27364399970746706,3.0,0.6400394477317555,0.6845991561181435,1014,948
7,ref,0.27364399970746706,4.0,0.7254658385093168,0.6160337552742616,805,948
7,ref,0.27364399970746706,5.0,0.8159057437407953,0.5843881856540084,679,948
7,ref,0.27364399970746706,6.0,0.883248730964467,0.5506329113924051,591,948
7,ref,0.27364399970746706,7.0,0.9075785582255084,0.5179324894514767,541,948
7,ref,0.27364399970746706,8.0,0.931640625,0.5031645569620253,512,948
7,ref,0.27364399970746706,9.0,0.9525773195876288,0.4873417721518987,485,948
7,ref,0.27364399970746706,10.0,0.9655172413793104,0.47257383966244726,464,948
7,ref,0.27364399970746706,11.0,0.9752252252252253,0.45675105485232065,444,948
7,ref,0.27364399970746706,12.0,0.9902676399026764,0.4293248945147679,411,948
7,ref,0.27364399970746706,13.0,0.98989898989899,0.41350210970464135,396,948
7,ref,0.27364399970746706,14.0,0.9947780678851175,0.40189873417721517,383,948
7,ref,0.27364399970746706,15.0,0.9945054945054945,0.3818565400843882,364,948
7,ref,0.27364399970746706,16.0,0.9971910112359551,0.3744725738396624,356,948
7,ref,0.27364399970746706,17.0,0.9970501474926253,0.35654008438818563,339,948
7,ref,0.27364399970746706,18.0,0.9969879518072289,0.3491561181434599,332,948
7,ref,0.27364399970746706,19.0,1.0,0.34177215189873417,324,948
7,ref,0.27364399970746706,20.0,1.0,0.33122362869198313,314,948
7,ref,0.27364399970746706,21.0,1.0,0.3227848101265823,306,948
7,ref,0.27364399970746706,22.0,1.0,0.3080168776371308,292,948
7,ref,0.27364399970746706,23.0,1.0,0.2921940928270042,277,948
7,ref,0.27364399970746706,24.0,1.0,0.2732067510548523,259,948
7,ref,0.27364399970746706,25.0,1.0,0.25738396624472576,244,948
7,ref,0.27364399970746706,26.0,1.0,0.2489451476793249,236,948
7,ref,0.27364399970746706,27.0,1.0,0.23628691983122363,224,948
7,ref,0.27364399970746706,28.0,1.0,0.22573839662447256,214,948
7,ref,0.27364399970746706,29.0,1.0,0.21729957805907174,206,948
7,ref,0.27364399970746706,30.0,1.0,0.20464135021097046,194,948
7,ref,0.27364399970746706,31.0,1.0,0.1940928270042194,184,948
7,ref,0.27364399970746706,32.0,1.0,0.17827004219409281,169,948
7,ref,0.27364399970746706,33.0,1.0,0.169831223628692,161,948
7,ref,0.27364399970746706,34.0,1.0,0.16350210970464135,155,948
7,ref,0.27364399970746706,35.0,1.0,0.1529535864978903,145,948
7,ref,0.27364399970746706,36.0,1.0,0.14240506329113925,135,948
7,ref,0.27364399970746706,37.0,1.0,0.13924050632911392,132,948
7,ref,0.27364399970746706,38.0,1.0,0.1339662447257384,127,948
7,ref,0.27364399970746706,39.0,1.0,0.12341772151898735,117,948
7,ref,0.27364399970746706,40.0,1.0,0.11919831223628692,113,948
7,v0,0.27364399970746706,0.0,0.28866995073891627,0.9272151898734177,3045,948
7,v0,0.27364399970746706,1.0,0.4058121432278153,0.8248945147679325,1927,948
7,v0,0.27364399970746706,2.0,0.5376175548589341,0.7236286919831224,1276,948
7,v0,0.27364399970746706,3.0,0.6805399325084365,0.6381856540084389,889,948
7,v0,0.27364399970746706,4.0,0.7857142857142857,0.580168776371308,700,948
7,v0,0.27364399970746706,5.0,0.8598290598290599,0.5305907172995781,585,948
7,v0,0.27364399970746706,6.0,0.90234375,0.4873417721518987,512,948
7,v0,0.27364399970746706,7.0,0.9362637362637363,0.44936708860759494,455,948
7,v0,0.27364399970746706,8.0,0.960880195599022,0.41455696202531644,409,948
7,v0,0.27364399970746706,9.0,0.9727520435967303,0.37658227848101267,367,948
7,v0,0.27364399970746706,10.0,0.9775641025641025,0.3217299578059072,312,948
7,v0,0.27364399970746706,11.0,0.9806949806949807,0.2679324894514768,259,948
7,v0,0.27364399970746706,12.0,0.9832402234636871,0.18565400843881857,179,948
7,v0,0.27364399970746706,13.0,0.9834710743801653,0.12552742616033755,121,948
7,v0,0.27364399970746706,14.0,0.9696969696969697,0.06751054852320675,66,948
7,v0,0.27364399970746706,15.0,0.9565217391304348,0.046413502109704644,46,948
7,v0,0.27364399970746706,16.0,0.972972972972973,0.0379746835443038,37,948
7,v0,0.27364399970746706,17.0,0.9642857142857143,0.028481012658227847,28,948
7,v0,0.27364399970746706,18.0,0.96,0.02531645569620253,25,948
7,v0,0.27364399970746706,19.0,1.0,0.023206751054852322,22,948
7,v0,0.27364399970746706,20.0,1.0,0.022151898734177215,21,948
7,v0,0.27364399970746706,21.0,1.0,0.0189873417721519,18,948
7,v0,0.27364399970746706,22.0,1.0,0.015822784810126583,15,948
7,v0,0.27364399970746706,23.0,1.0,0.013713080168776372,13,948
7,v0,0.27364399970746706,24.0,1.0,0.00949367088607595,9,948
7,v0,0.27364399970746706,25.0,1.0,0.008438818565400843,8,948
7,v0,0.27364399970746706,26.0,1.0,0.007383966244725738,7,948
7,v0,0.27364399970746706,27.0,1.0,0.007383966244725738,7,948
7,v0,0.27364399970746706,28.0,1.0,0.007383966244725738,7,948
7,v0,0.27364399970746706,29.0,1.0,0.007383966244725738,7,948
7,v0,0.27364399970746706,30.0,1.0,0.006329113924050633,6,948
7,v0,0.27364399970746706,31.0,1.0,0.005274261603375527,5,948
7,v0,0.27364399970746706,32.0,1.0,0.004219409282700422,4,948
7,v0,0.27364399970746706,33.0,1.0,0.0031645569620253164,3,948
7,v0,0.27364399970746706,34.0,1.0,0.0031645569620253164,3,948
7,v0,0.27364399970746706,35.0,1.0,0.002109704641350211,2,948
7,v0,0.27364399970746706,36.0,1.0,0.002109704641350211,2,948
7,v0,0.27364399970746706,37.0,1.0,0.002109704641350211,2,948
7,v0,0.27364399970746706,38.0,1.0,0.002109704641350211,2,948
7,v0,0.27364399970746706,39.0,1.0,0.0010548523206751054,1,948
7,v0,0.27364399970746706,40.0,1.0,0.0010548523206751054,1,948
7,v1,0.27364399970746706,0.0,0.2913705583756345,0.9082278481012658,2955,948
7,v1,0.27364399970746706,1.0,0.3620689655172414,0.819620253164557,2146,948
7,v1,0.27364399970746706,2.0,0.42866043613707167,0.7257383966244726,1605,948
7,v1,0.27364399970746706,3.0,0.49523809523809526,0.6582278481012658,1260,948
7,v1,0.27364399970746706,4.0,0.5718623481781376,0.5959915611814346,988,948
7,v1,0.27364399970746706,5.0,0.639549436795995,0.5390295358649789,799,948
7,v1,0.27364399970746706,6.0,0.7101669195751138,0.4936708860759494,659,948
7,v1,0.27364399970746706,7.0,0.776386404293381,0.4578059071729958,559,948
7,v1,0.27364399970746706,8.0,0.8206185567010309,0.41983122362869196,485,948
7,v1,0.27364399970746706,9.0,0.8601398601398601,0.38924050632911394,429,948
7,v1,0.27364399970746706,10.0,0.8826666666666667,0.3491561181434599,375,948
7,v1,0.27364399970746706,11.0,0.9156976744186046,0.3322784810126582,344,948
7,v1,0.27364399970746706,12.0,0.9267515923566879,0.3069620253164557,314,948
7,v1,0.27364399970746706,13.0,0.9438596491228071,0.28375527426160335,285,948
7,v1,0.27364399970746706,14.0,0.9496124031007752,0.25843881856540085,258,948
7,v1,0.27364399970746706,15.0,0.9523809523809523,0.2320675105485232,231,948
7,v1,0.27364399970746706,16.0,0.9509803921568627,0.20464135021097046,204,948
7,v1,0.27364399970746706,17.0,0.9597701149425287,0.17616033755274263,174,948
7,v1,0.27364399970746706,18.0,0.9683544303797469,0.16139240506329114,158,948
7,v1,0.27364399970746706,19.0,0.9696969696969697,0.1350210970464135,132,948
7,v1,0.27364399970746706,20.0,0.9734513274336283,0.1160337552742616,113,948
7,v1,0.27364399970746706,21.0,0.98,0.10337552742616034,100,948
7,v1,0.27364399970746706,22.0,0.9888888888888889,0.0938818565400844,90,948
7,v1,0.27364399970746706,23.0,0.9880952380952381,0.08755274261603375,84,948
7,v1,0.27364399970746706,24.0,0.9871794871794872,0.08122362869198312,78,948
7,v1,0.27364399970746706,25.0,1.0,0.07383966244725738,70,948
7,v1,0.27364399970746706,26.0,1.0,0.06540084388185655,62,948
7,v1,0.27364399970746706,27.0,1.0,0.060126582278481014,57,948
7,v1,0.27364399970746706,28.0,1.0,0.049578059071729956,47,948
7,v1,0.27364399970746706,29.0,1.0,0.043248945147679324,41,948
7,v1,0.27364399970746706,30.0,1.0,0.043248945147679324,41,948
7,v1,0.27364399970746706,31.0,1.0,0.04008438818565401,38,948
7,v1,0.27364399970746706,32.0,1.0,0.028481012658227847,27,948
7,v1,0.27364399970746706,33.0,1.0,0.02531645569620253,24,948
7,v1,0.27364399970746706,34.0,1.0,0.024261603375527425,23,948
7,v1,0.27364399970746706,35.0,1.0,0.022151898734177215,21,948
7,v1,0.27364399970746706,36.0,1.0,0.02109704641350211,20,948
7,v1,0.27364399970746706,37.0,1.0,0.02109704641350211,20,948
7,v1,0.27364399970746706,38.0,1.0,0.014767932489451477,14,948
7,v1,0.27364399970746706,39.0,1.0,0.013713080168776372,13,948
7,v1,0.27364399970746706,40.0,1.0,0.012658227848101266,12,948
7,v2,0.27364399970746706,0.0,0.289044289044289,0.9156118143459916,3003,948
7,v2,0.27364399970746706,1.0,0.3202119606358819,0.8924050632911392,2642,948
7,v2,0.27364399970746706,2.0,0.3534963534963535,0.869198312236287,2331,948
